ORIGIN_AIRPORT_ID,ORIGIN_STATE_ABR,CODE,NAME,AIRLINE_ID,UNIQUE_CARRIER_NAME,2019,2020,2021,2022
10434,PA,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",21618,"Southern Airways Express, dba Mokulele Airlines",27,0,0,0
10434,PA,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",19790,Delta Air Lines Inc.,353,72,0,1
10434,PA,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",20046,Air Wisconsin Airlines Corp,1106,628,1112,524
10434,PA,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",20304,SkyWest Airlines Inc.,1137,359,182,68
10434,PA,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",20363,Endeavor Air Inc.,6,34,0,0
10434,PA,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",20397,PSA Airlines Inc.,1326,1064,1157,178
10434,PA,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",20366,ExpressJet Airlines LLC d/b/a aha!,43,3,0,0
10434,PA,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",20452,Republic Airline,4,20,30,64
10434,PA,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",20398,Envoy Air,685,353,343,572
10434,PA,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",20427,Piedmont Airlines,1102,283,30,62
10434,PA,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",20445,CommuteAir LLC dba CommuteAir,181,2,2,0
15380,MI,TVC,"Traverse City, MI: Cherry Capital",19790,Delta Air Lines Inc.,301,83,349,212
15380,MI,TVC,"Traverse City, MI: Cherry Capital",21712,Elite Airways LLC,49,1,0,0
15380,MI,TVC,"Traverse City, MI: Cherry Capital",20046,Air Wisconsin Airlines Corp,670,378,516,752
15380,MI,TVC,"Traverse City, MI: Cherry Capital",20304,SkyWest Airlines Inc.,2473,1148,867,1159
15380,MI,TVC,"Traverse City, MI: Cherry Capital",20363,Endeavor Air Inc.,275,370,1190,743
15380,MI,TVC,"Traverse City, MI: Cherry Capital",20366,ExpressJet Airlines LLC d/b/a aha!,105,111,0,0
15380,MI,TVC,"Traverse City, MI: Cherry Capital",20500,GoJet Airlines LLC d/b/a United Express,436,128,383,63
15380,MI,TVC,"Traverse City, MI: Cherry Capital",20398,Envoy Air,885,935,918,1088
15380,MI,TVC,"Traverse City, MI: Cherry Capital",20378,Mesa Airlines Inc.,11,0,0,11
15380,MI,TVC,"Traverse City, MI: Cherry Capital",20397,PSA Airlines Inc.,13,44,97,14
15380,MI,TVC,"Traverse City, MI: Cherry Capital",20452,Republic Airline,82,224,523,307
15380,MI,TVC,"Traverse City, MI: Cherry Capital",20237,Trans States Airlines,179,44,0,0
15380,MI,TVC,"Traverse City, MI: Cherry Capital",19977,United Air Lines Inc.,11,4,257,196
15380,MI,TVC,"Traverse City, MI: Cherry Capital",20368,Allegiant Air,82,277,273,227
11973,MS,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",19790,Delta Air Lines Inc.,548,88,277,777
11973,MS,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",20422,Sun Country Airlines d/b/a MN Airlines,103,0,12,12
11973,MS,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",20363,Endeavor Air Inc.,1150,1181,1044,431
11973,MS,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",20397,PSA Airlines Inc.,792,649,872,767
11973,MS,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",20378,Mesa Airlines Inc.,717,431,19,176
11973,MS,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",19977,United Air Lines Inc.,1,0,0,0
11973,MS,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",20366,ExpressJet Airlines LLC d/b/a aha!,994,567,0,0
11973,MS,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",20398,Envoy Air,176,276,964,604
11973,MS,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",20368,Allegiant Air,91,45,55,26
11953,FL,GNV,"Gainesville, FL: Gainesville Regional",19790,Delta Air Lines Inc.,268,78,69,1406
11953,FL,GNV,"Gainesville, FL: Gainesville Regional",20304,SkyWest Airlines Inc.,1128,654,669,37
11953,FL,GNV,"Gainesville, FL: Gainesville Regional",20363,Endeavor Air Inc.,1193,1177,1470,277
11953,FL,GNV,"Gainesville, FL: Gainesville Regional",20397,PSA Airlines Inc.,1415,974,1244,1089
11953,FL,GNV,"Gainesville, FL: Gainesville Regional",20398,Envoy Air,1155,264,179,691
11953,FL,GNV,"Gainesville, FL: Gainesville Regional",20409,JetBlue Airways,1,0,0,0
14698,CA,SBP,"San Luis Obispo, CA: San Luis County Regional",21894,"ADVANCED AIR, LLC",1,0,0,0
14698,CA,SBP,"San Luis Obispo, CA: San Luis County Regional",20304,SkyWest Airlines Inc.,4556,3529,2693,3983
14698,CA,SBP,"San Luis Obispo, CA: San Luis County Regional",20378,Mesa Airlines Inc.,406,0,0,0
14698,CA,SBP,"San Luis Obispo, CA: San Luis County Regional",19687,Horizon Air,302,72,429,248
14698,CA,SBP,"San Luis Obispo, CA: San Luis County Regional",20398,Envoy Air,243,289,719,556
14698,CA,SBP,"San Luis Obispo, CA: San Luis County Regional",21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,24,44,0,0
12951,LA,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",19790,Delta Air Lines Inc.,349,105,0,0
12951,LA,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",20304,SkyWest Airlines Inc.,305,275,263,993
12951,LA,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",20363,Endeavor Air Inc.,791,870,1140,765
12951,LA,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",20378,Mesa Airlines Inc.,1246,640,647,173
12951,LA,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",20452,Republic Airline,391,58,0,0
12951,LA,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",20366,ExpressJet Airlines LLC d/b/a aha!,1342,728,0,0
12951,LA,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",20398,Envoy Air,533,373,545,787
12951,LA,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",20436,Frontier Airlines Inc.,147,0,0,0
11921,CO,GJT,"Grand Junction, CO: Grand Junction Regional",19790,Delta Air Lines Inc.,17,4,5,4
11921,CO,GJT,"Grand Junction, CO: Grand Junction Regional",19393,Southwest Airlines Co.,3,0,0,0
11921,CO,GJT,"Grand Junction, CO: Grand Junction Regional",19977,United Air Lines Inc.,26,3,29,228
11921,CO,GJT,"Grand Junction, CO: Grand Junction Regional",20304,SkyWest Airlines Inc.,2810,2379,3571,2089
11921,CO,GJT,"Grand Junction, CO: Grand Junction Regional",20378,Mesa Airlines Inc.,62,115,0,362
11921,CO,GJT,"Grand Junction, CO: Grand Junction Regional",20500,GoJet Airlines LLC d/b/a United Express,211,0,0,0
11921,CO,GJT,"Grand Junction, CO: Grand Junction Regional",20398,Envoy Air,932,679,1162,736
11921,CO,GJT,"Grand Junction, CO: Grand Junction Regional",20452,Republic Airline,303,40,0,0
11921,CO,GJT,"Grand Junction, CO: Grand Junction Regional",19687,Horizon Air,1,0,0,0
11921,CO,GJT,"Grand Junction, CO: Grand Junction Regional",21167,Compass Airlines,2,0,0,0
11921,CO,GJT,"Grand Junction, CO: Grand Junction Regional",20237,Trans States Airlines,647,266,0,0
11921,CO,GJT,"Grand Junction, CO: Grand Junction Regional",20368,Allegiant Air,206,171,231,162
11921,CO,GJT,"Grand Junction, CO: Grand Junction Regional",20416,Spirit Air Lines,1,1,1,1
11612,IN,EVV,"Evansville, IN: Evansville Regional",19790,Delta Air Lines Inc.,3,0,0,194
11612,IN,EVV,"Evansville, IN: Evansville Regional",19393,Southwest Airlines Co.,1,0,0,0
11612,IN,EVV,"Evansville, IN: Evansville Regional",20046,Air Wisconsin Airlines Corp,577,447,557,2
11612,IN,EVV,"Evansville, IN: Evansville Regional",20363,Endeavor Air Inc.,1925,1402,1381,570
11612,IN,EVV,"Evansville, IN: Evansville Regional",20397,PSA Airlines Inc.,84,56,0,0
11612,IN,EVV,"Evansville, IN: Evansville Regional",20366,ExpressJet Airlines LLC d/b/a aha!,17,31,0,0
11612,IN,EVV,"Evansville, IN: Evansville Regional",20304,SkyWest Airlines Inc.,468,296,14,290
11612,IN,EVV,"Evansville, IN: Evansville Regional",20378,Mesa Airlines Inc.,391,109,0,0
11612,IN,EVV,"Evansville, IN: Evansville Regional",20398,Envoy Air,950,490,781,740
11612,IN,EVV,"Evansville, IN: Evansville Regional",20452,Republic Airline,1,0,0,0
11612,IN,EVV,"Evansville, IN: Evansville Regional",20237,Trans States Airlines,344,74,0,0
11612,IN,EVV,"Evansville, IN: Evansville Regional",20427,Piedmont Airlines,537,544,1069,715
11612,IN,EVV,"Evansville, IN: Evansville Regional",20445,CommuteAir LLC dba CommuteAir,1,0,0,0
11612,IN,EVV,"Evansville, IN: Evansville Regional",20368,Allegiant Air,135,119,125,116
13360,FL,MLB,"Melbourne, FL: Melbourne Orlando International",19790,Delta Air Lines Inc.,1429,877,1168,1264
13360,FL,MLB,"Melbourne, FL: Melbourne Orlando International",21712,Elite Airways LLC,49,0,85,24
13360,FL,MLB,"Melbourne, FL: Melbourne Orlando International",20397,PSA Airlines Inc.,1094,884,1133,965
13360,FL,MLB,"Melbourne, FL: Melbourne Orlando International",20304,SkyWest Airlines Inc.,22,18,3,2
13360,FL,MLB,"Melbourne, FL: Melbourne Orlando International",20452,Republic Airline,62,55,0,0
13360,FL,MLB,"Melbourne, FL: Melbourne Orlando International",20398,Envoy Air,6,0,0,0
13360,FL,MLB,"Melbourne, FL: Melbourne Orlando International",20427,Piedmont Airlines,8,0,0,0
15023,CA,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",21894,"ADVANCED AIR, LLC",1,0,0,0
15023,CA,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",19687,Horizon Air,1215,855,1239,726
15023,CA,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",20422,Sun Country Airlines d/b/a MN Airlines,60,0,0,0
15023,CA,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",20304,SkyWest Airlines Inc.,2090,1390,1759,2697
15023,CA,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",20378,Mesa Airlines Inc.,338,455,84,308
15023,CA,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",21167,Compass Airlines,223,0,0,0
15023,CA,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",20398,Envoy Air,202,115,370,362
13476,CA,MRY,"Monterey, CA: Monterey Regional",20304,SkyWest Airlines Inc.,2623,1640,1693,2741
13476,CA,MRY,"Monterey, CA: Monterey Regional",20378,Mesa Airlines Inc.,1272,446,1033,651
13476,CA,MRY,"Monterey, CA: Monterey Regional",20398,Envoy Air,213,284,627,533
13476,CA,MRY,"Monterey, CA: Monterey Regional",20237,Trans States Airlines,534,37,0,0
13476,CA,MRY,"Monterey, CA: Monterey Regional",20368,Allegiant Air,116,89,146,104
11146,WV,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",19790,Delta Air Lines Inc.,367,17,0,0
11146,WV,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",20046,Air Wisconsin Airlines Corp,680,434,635,481
11146,WV,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",20304,SkyWest Airlines Inc.,1371,490,0,347
11146,WV,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",20363,Endeavor Air Inc.,55,688,1053,742
11146,WV,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",20397,PSA Airlines Inc.,2347,1286,1537,1527
11146,WV,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",20366,ExpressJet Airlines LLC d/b/a aha!,237,1,0,0
11146,WV,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",20427,Piedmont Airlines,42,0,1,0
11146,WV,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",20445,CommuteAir LLC dba CommuteAir,6,0,0,0
11146,WV,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",20237,Trans States Airlines,3,1,0,0
11146,WV,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",20416,Spirit Air Lines,35,51,166,154
15323,TN,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",19790,Delta Air Lines Inc.,354,105,0,51
15323,TN,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",20304,SkyWest Airlines Inc.,1578,565,561,803
15323,TN,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",20397,PSA Airlines Inc.,481,132,272,506
15323,TN,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",20363,Endeavor Air Inc.,184,909,1497,1391
15323,TN,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",20427,Piedmont Airlines,1377,948,1046,890
15323,TN,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",20398,Envoy Air,254,321,0,14
15323,TN,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",20368,Allegiant Air,153,119,143,138
11641,NC,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",19790,Delta Air Lines Inc.,366,90,109,219
11641,NC,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",20046,Air Wisconsin Airlines Corp,111,0,0,0
11641,NC,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",20304,SkyWest Airlines Inc.,1301,374,0,132
11641,NC,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",20363,Endeavor Air Inc.,32,825,1037,551
11641,NC,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",20397,PSA Airlines Inc.,1421,1442,1791,719
11641,NC,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",20500,GoJet Airlines LLC d/b/a United Express,2,0,0,0
11641,NC,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",20427,Piedmont Airlines,302,1,217,881
11641,NC,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",20398,Envoy Air,542,50,0,189
14098,VA,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",19790,Delta Air Lines Inc.,313,11,0,0
14098,VA,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",20363,Endeavor Air Inc.,740,284,0,0
14098,VA,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",20397,PSA Airlines Inc.,1431,881,616,468
14098,VA,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",20427,Piedmont Airlines,1454,817,1287,1185
10685,IL,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",20304,SkyWest Airlines Inc.,9,76,178,367
10685,IL,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",20363,Endeavor Air Inc.,1002,658,972,451
10685,IL,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",20500,GoJet Airlines LLC d/b/a United Express,1,0,0,0
10685,IL,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",20378,Mesa Airlines Inc.,643,435,496,638
10685,IL,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",20398,Envoy Air,890,404,584,739
10685,IL,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",20368,Allegiant Air,233,228,247,246
10685,IL,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",20436,Frontier Airlines Inc.,226,88,143,130
13277,AL,MGM,"Montgomery, AL: Montgomery Regional",19790,Delta Air Lines Inc.,13,0,7,3
13277,AL,MGM,"Montgomery, AL: Montgomery Regional",20304,SkyWest Airlines Inc.,2491,459,81,90
13277,AL,MGM,"Montgomery, AL: Montgomery Regional",20363,Endeavor Air Inc.,114,879,1498,1469
13277,AL,MGM,"Montgomery, AL: Montgomery Regional",20397,PSA Airlines Inc.,430,323,600,314
13277,AL,MGM,"Montgomery, AL: Montgomery Regional",20378,Mesa Airlines Inc.,174,270,327,410
13277,AL,MGM,"Montgomery, AL: Montgomery Regional",19805,American Airlines Inc.,5,0,1,2
13277,AL,MGM,"Montgomery, AL: Montgomery Regional",20398,Envoy Air,514,392,460,268
13277,AL,MGM,"Montgomery, AL: Montgomery Regional",20427,Piedmont Airlines,937,533,632,729
13277,AL,MGM,"Montgomery, AL: Montgomery Regional",19977,United Air Lines Inc.,1,0,0,1
11413,CO,DRO,"Durango, CO: Durango La Plata County",21599,Boutique Air,1,0,0,0
11413,CO,DRO,"Durango, CO: Durango La Plata County",20304,SkyWest Airlines Inc.,800,1942,3863,2773
11413,CO,DRO,"Durango, CO: Durango La Plata County",20378,Mesa Airlines Inc.,1935,435,27,307
11413,CO,DRO,"Durango, CO: Durango La Plata County",20500,GoJet Airlines LLC d/b/a United Express,220,0,0,0
11413,CO,DRO,"Durango, CO: Durango La Plata County",20452,Republic Airline,409,103,0,0
11413,CO,DRO,"Durango, CO: Durango La Plata County",20237,Trans States Airlines,860,213,0,0
14711,PA,SCE,"State College, PA: University Park",20046,Air Wisconsin Airlines Corp,1466,880,1462,657
14711,PA,SCE,"State College, PA: University Park",20304,SkyWest Airlines Inc.,1167,554,7,538
14711,PA,SCE,"State College, PA: University Park",20366,ExpressJet Airlines LLC d/b/a aha!,42,1,0,0
14711,PA,SCE,"State College, PA: University Park",20427,Piedmont Airlines,1370,738,1139,751
14711,PA,SCE,"State College, PA: University Park",20445,CommuteAir LLC dba CommuteAir,376,152,2,0
14711,PA,SCE,"State College, PA: University Park",20398,Envoy Air,524,191,0,0
14711,PA,SCE,"State College, PA: University Park",20368,Allegiant Air,47,143,118,49
11503,CO,EGE,"Eagle, CO: Eagle County Regional",19977,United Air Lines Inc.,342,289,287,307
11503,CO,EGE,"Eagle, CO: Eagle County Regional",19790,Delta Air Lines Inc.,101,91,180,108
11503,CO,EGE,"Eagle, CO: Eagle County Regional",19805,American Airlines Inc.,931,702,1144,1002
11503,CO,EGE,"Eagle, CO: Eagle County Regional",20304,SkyWest Airlines Inc.,878,801,1237,1399
11503,CO,EGE,"Eagle, CO: Eagle County Regional",20500,GoJet Airlines LLC d/b/a United Express,39,0,0,0
15070,NY,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",19977,United Air Lines Inc.,36,2,3,4
15070,NY,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",20304,SkyWest Airlines Inc.,670,139,0,0
15070,NY,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",20363,Endeavor Air Inc.,4,0,1,1
15070,NY,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",20427,Piedmont Airlines,1065,342,208,0
15070,NY,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",20398,Envoy Air,1,0,0,0
15070,NY,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",20409,JetBlue Airways,721,171,5,1
15070,NY,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",20368,Allegiant Air,356,296,425,390
14633,MN,RST,"Rochester, MN: Rochester International",19790,Delta Air Lines Inc.,8,1,4,50
14633,MN,RST,"Rochester, MN: Rochester International",19393,Southwest Airlines Co.,1,0,0,0
14633,MN,RST,"Rochester, MN: Rochester International",19805,American Airlines Inc.,2,0,1,0
14633,MN,RST,"Rochester, MN: Rochester International",20046,Air Wisconsin Airlines Corp,747,333,0,0
14633,MN,RST,"Rochester, MN: Rochester International",20304,SkyWest Airlines Inc.,1535,634,943,859
14633,MN,RST,"Rochester, MN: Rochester International",20366,ExpressJet Airlines LLC d/b/a aha!,240,0,0,0
14633,MN,RST,"Rochester, MN: Rochester International",20363,Endeavor Air Inc.,467,648,1136,257
14633,MN,RST,"Rochester, MN: Rochester International",20398,Envoy Air,1089,679,789,518
14633,MN,RST,"Rochester, MN: Rochester International",19930,Alaska Airlines Inc.,2,0,0,0
12544,NC,USA,"Concord, NC: Concord Padgett Regional",21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,0,0,0
12544,NC,USA,"Concord, NC: Concord Padgett Regional",20368,Allegiant Air,1356,898,1212,826
12280,ID,IDA,"Idaho Falls, ID: Idaho Falls Regional",19977,United Air Lines Inc.,3,2,6,4
12280,ID,IDA,"Idaho Falls, ID: Idaho Falls Regional",19790,Delta Air Lines Inc.,2,0,0,186
12280,ID,IDA,"Idaho Falls, ID: Idaho Falls Regional",20304,SkyWest Airlines Inc.,1822,1786,3345,3274
12280,ID,IDA,"Idaho Falls, ID: Idaho Falls Regional",21167,Compass Airlines,4,0,0,0
12280,ID,IDA,"Idaho Falls, ID: Idaho Falls Regional",20237,Trans States Airlines,752,173,0,0
12280,ID,IDA,"Idaho Falls, ID: Idaho Falls Regional",20368,Allegiant Air,311,260,386,447
12003,MT,GTF,"Great Falls, MT: Great Falls International",19687,Horizon Air,567,440,584,364
12003,MT,GTF,"Great Falls, MT: Great Falls International",20304,SkyWest Airlines Inc.,1485,1697,2257,1664
12003,MT,GTF,"Great Falls, MT: Great Falls International",20500,GoJet Airlines LLC d/b/a United Express,13,0,0,0
12003,MT,GTF,"Great Falls, MT: Great Falls International",20363,Endeavor Air Inc.,5,0,0,0
12003,MT,GTF,"Great Falls, MT: Great Falls International",20452,Republic Airline,1,0,0,2
12003,MT,GTF,"Great Falls, MT: Great Falls International",20237,Trans States Airlines,760,31,0,0
12003,MT,GTF,"Great Falls, MT: Great Falls International",20368,Allegiant Air,224,165,210,165
12003,MT,GTF,"Great Falls, MT: Great Falls International",19790,Delta Air Lines Inc.,84,1,0,2
12003,MT,GTF,"Great Falls, MT: Great Falls International",19805,American Airlines Inc.,1,0,0,0
12003,MT,GTF,"Great Falls, MT: Great Falls International",19977,United Air Lines Inc.,1,1,2,95
13433,ND,MOT,"Minot, ND: Minot International",20304,SkyWest Airlines Inc.,1848,1360,1288,1913
